fecha,AGREGADO,Agencias de Viajes,Agregadores,Aseguradoras,Beneficencia,Colegios y Universidades,Comida Rápida,Educación Básica,Entretenimiento,Estacionamientos,Farmacias,Gasolineras,Gobierno,Grandes superficies,Guarderías,Hospitales,Hoteles,Misceláneos,Médicos y dentistas,No definido,Otros,Peaje,Refacciones y ferretería,Renta de Autos,Restaurantes,Salones de belleza,Supermercados,Telecomunicaciones,Transporte Aéreo,Transporte Terrestre de Pasajeros,Ventas al detalle (Retail)
2009-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-06,22.619971129845887,8.537781216986282,27.828050109727325,25.507550094414817,-15.972537496948,20.94313248472635,26.094506021196395,4.161889158756305,9.725340870495756,-39.27761334044585,53.69477398117485,29.06447133758676,2.290033177384935,22.1489035129656,-73.04379947710763,7.571164291156516,15.373645849741512,58.50906838367859,21.283987384151565,25.790078251406978,31.145065193540518,36.35977244839267,21.99896353534064,7.838772772597162,13.353540011632209,10.72397636303679,-4.817436703953186,35.803264106996686,11.185141270405516,40.09094621347592,26.3049039816812
2010-01-07,22.493632779847207,-3.724725821276018,30.878927722950202,3.532596983451318,-23.639439144914363,3.6507554498070074,28.14851167485248,-33.001361559252764,8.955695081341585,-67.03127115468286,48.82545829924237,30.787920267844893,-7.454573259836043,26.013083914975134,-80.40644213913404,5.199247532035367,14.110259530442127,56.498978746426054,12.789188480565624,21.280110090437073,28.35382275127883,35.03792599974748,13.195192555709099,9.843179469720027,15.31585919954275,7.205257315837151,-13.333481199156521,35.7951969463483,8.691991148551782,40.142750402241155,24.38362967949551
2010-01-08,12.444049070972603,-11.657274723981024,8.07444470909824,-5.333343500766602,-27.09567780680155,4.165056105695008,26.624622197824248,-15.89166669351446,9.418431752126136,-49.55158636114664,43.25975760115294,23.11705485949787,-10.271603862031897,14.985466951030425,-18.39603756375982,-0.5430129953251479,15.157569211341848,40.87339930390901,12.341965574184282,40.04940760433389,17.91789413257245,36.35293985915804,5.563774370348773,7.541804066198248,13.933504472132885,-2.962040138095095,-22.75774951113247,19.250275358563602,7.274505711325897,38.58500265280045,8.931441999931215
2010-01-09,21.48635592502714,-4.462617034761705,43.71290149071875,6.71082293143581,-1.025360232970496,7.000296423374596,30.48086509262958,-11.646406872802546,20.256215814936187,-25.066042358762676,47.63417334094272,26.924907337584514,2.1675652062375805,23.25693134636212,-23.810015333892633,7.534930944961298,24.96342578273224,58.312775774871426,19.323475516766507,44.85264881960948,24.597716579839794,38.13062754091475,19.742679443586564,19.729966683439816,14.096090435720123,6.2045020294229865,-11.3173048928116,37.34725441527158,13.315343550447379,44.91574159515815,21.766083191263363
2010-01-10,22.66638678277918,-4.929710232406894,43.109463670338286,8.051855300653129,-1.6167676295094695,7.24619191759379,27.004432186050526,-11.81587100918063,13.842466803444328,-16.640566564593954,48.196786127100246,27.832087048671934,2.9891673962618253,24.892992503569992,-22.56072004695501,8.10368726050193,25.96440521675979,55.504661113400246,19.84549684573662,44.64762818021297,24.884677676891496,41.61666054367992,22.43881531510084,27.42004933893021,14.477052551881666,8.510140935411163,-1.1787823507501753,38.56036204084329,14.205361961887785,46.96269883164428,24.488123305063773
2010-01-11,22.932808352441253,-2.6089925944207883,42.29271593031954,8.109615262764148,-1.9406322192339085,6.446496924024444,21.20356011096721,-7.160049362687595,11.076189580857566,-22.695470925945454,45.6533762758304,23.027112126899247,-0.3268368531715068,27.988945384471993,-14.303977558030113,4.402720463246188,21.24126150871223,49.7356036399765,15.215523882852569,45.842478050979224,19.64564483342167,38.435779157884035,18.673360625891654,23.831385818154203,10.972278271445473,4.5590884320084815,-1.0780606754864241,42.241333916852064,9.866875717366842,45.24339427506872,24.665616936935965
2010-01-12,18.842288634631867,-0.7261867750333388,30.904646944991953,3.72034229978279,1.3999049613854138,8.230125203282642,22.661720681951916,5.4737177238339765,10.267793059594366,-16.575764204145084,41.209036800020115,21.382910233343555,-3.127918024920473,23.64148970510819,-2.756588029787668,1.7279338783165887,13.725354397833383,40.98505263305456,12.57139491938665,14.331801667844857,12.5454502533853,32.0533987572842,14.93784650711492,23.883804904827052,8.443112399971616,2.1490296812011116,-0.8980105097290658,28.173761662438007,10.285738571132153,38.066009819103584,20.736945121384647
2010-01-13,15.374431768157052,-10.199774237498694,26.659017525765087,3.14274486225408,12.937057382016025,10.865272242217221,22.400631573711095,8.417429223757889,6.540175881928841,-20.880435289754683,41.278923096902844,21.63389005221928,-3.5575760090162305,18.79847962073286,0.7714246945707178,2.2889873272263883,12.4970882001627,38.81629484347973,12.52760207402637,13.024641650335683,10.117671143160731,32.043818873888256,14.642716569253942,27.401947700692393,7.92064043801868,2.247980758441156,-6.807834888045165,19.44549121333604,11.066456500135871,35.06800454548603,16.105699370984865
2010-01-14,12.595830353982832,-6.661234426824778,16.3186565996784,-1.68458243303441,18.33391693744446,18.103270469232996,20.23709553740437,18.13515383326131,1.4876237271439663,-34.294740569771825,42.340059405364755,21.734092972370746,-4.271966631157079,14.050605666452864,16.331645651532583,4.474178746243542,4.745014881980735,38.199276426818905,12.093833604737735,11.37935339278567,9.58653253285394,33.498156456827665,13.986564946380753,23.568131276455993,6.9634601625769745,3.318097811230499,-3.915071264606597,13.886769288744153,13.206102483508305,35.56321274601241,13.056235232473076
2010-01-15,12.03099701857873,-6.021022837869968,-5.022149392228878,-3.7721382865818844,18.730659803428352,19.310482584132007,20.832133697811415,20.476499437820607,-8.383826905106154,-39.35066261777286,42.67240326534555,21.878332911569352,-4.157473455934927,11.803919254743644,13.490549280276182,6.555460720077116,-1.715130934608332,37.82666014449093,12.279136961378104,10.12805705462885,8.333783848447467,29.278379884994266,14.797283990152108,16.048857221443296,7.212188855713926,5.025420669153586,1.6860004388581165,12.941719349260472,14.890909681687111,35.848766980243866,18.13698288892707
2010-01-16,12.503385976958809,0.42840978968152665,18.08097473344589,-4.878829863644691,18.528615242891018,23.348566491237683,22.8419143652965,30.024873091479083,-20.11950842595694,-33.45621317999646,45.61343097709608,23.133904936776553,-3.3254209359465965,12.920215394051032,37.09795492732209,6.942856005261625,-4.9976241575666265,42.67182957086323,15.292294918956962,10.55409795035169,10.60842538632508,31.064277669281115,15.395935673780045,12.24096236541364,8.839763691579256,8.772588258754814,7.320886924017227,9.209926686285625,18.006558182705866,35.26526572587404,17.94691212328512
2010-01-17,13.214585709511045,-0.4906091670674755,19.86914001840073,-5.669322373108689,19.54788334803672,24.521569655823587,27.353961756217803,33.375045119629306,-10.784841579542986,-43.912901342573605,46.84286819652079,23.908682389992737,-2.579472845646821,13.156423760346334,41.228973670153415,7.60760666511415,-1.4985695802432284,45.606029090159694,18.10310320917788,11.257036158939156,11.327680045093405,40.40425825142881,15.5510895597982,11.294156260921005,10.983370870175317,12.842387078467956,11.737411824869701,4.416655229813732,20.42069784271405,36.599142450839814,17.921594131537244
2010-01-18,14.249057121553452,-0.2322410827268404,20.193706326600637,-3.7295517237177425,20.652944905060487,24.218272446705303,30.87049550058693,30.66737464550063,7.354186231693037,-39.94796019353654,47.29723612933312,24.826267374631346,-2.42075249032152,13.867532148351952,34.280228513076686,8.254300155305188,-1.4458368978226297,46.49748277786628,18.084750254955964,10.84172097838006,13.119186341347595,37.69155430114713,15.261359053460598,8.702066823507868,12.051501533574402,13.20279545718239,17.395152043479683,6.665972187942672,23.050034288096644,36.81821529134612,16.657764696667883
2010-01-19,13.96999409065045,1.9348046381512436,22.853753568004286,1.4183132955865032,21.54512522827778,25.382422833475417,25.314626088577967,20.413859704108457,8.720409789241815,-26.81702846713243,47.8438055019863,24.523521322313567,-0.6327897378631174,12.104459216381072,28.952322668996594,8.92940773323088,-1.106192648223306,48.1417494819322,19.7344440457183,9.206142041602481,17.293989095787804,33.03888929080568,15.439293008080025,7.4077211664472165,11.901039220515207,15.364288638259863,13.032701917095663,9.468099735615583,26.482043584379085,36.82124566063554,15.924149342795122
2010-01-20,14.017998974165415,9.525168021218287,24.883534724528662,1.4325677551630691,14.220098967199629,21.282778769726242,24.364275740930086,24.580617102817257,10.5998745699416,-22.234892353009847,48.97136883018132,24.534988176926156,0.061149285122625796,12.095836695944032,38.418420370958756,8.92978953681923,-1.3973544843390286,48.321178763636716,21.054722501067467,7.9512445306888235,17.642916175816943,33.55218502233634,14.938338047034899,2.8447340495797215,12.096047651589794,17.14530188210481,13.092560430718784,9.48232318310238,31.252782548447843,37.34762194338709,15.18049602223698
2010-01-21,15.047572858607747,9.825799477092287,28.027676739942443,5.804756230050783,16.610796723679172,21.767337047213616,23.623269828142877,31.627814402154396,12.89117744307574,3.1002254805588825,49.114175902461234,24.48626657639158,0.5467113843130063,12.532701162770438,44.257146309621376,9.444482599556402,1.2669131242632163,48.855561147333034,24.49648684955261,5.219911155046503,18.297279288712346,33.6106850542332,16.080901897618542,-2.519282987585174,12.628118058373037,17.876073386876552,13.03995999355189,15.715479717736702,38.21305988916045,36.92647415198521,14.859503963187104
2010-01-22,15.799426546955914,12.961449630101217,44.709199533349654,10.144331905358456,17.91323862566179,22.180207238681295,23.47058906495299,34.177529726647606,22.227062140799227,2.405410193905925,49.14401111706742,24.470938993779587,0.002231820051268274,13.02137767313109,40.92477597820719,8.925168561876378,-1.3869297885982506,50.63593356595016,26.648307350331145,2.784857004821721,19.559853656573583,32.67257192617357,15.6322472209496,1.1423823162593325,12.70575467437022,16.945029510910476,7.541043520283454,13.947440665924937,43.97910282368253,36.46092071961879,14.06735545762954
2010-01-23,15.147828118546933,9.469931779677262,25.507459655833454,9.409867642775408,10.476436392054843,17.83485831902344,22.05649898170659,31.497028910050844,46.22582074519308,7.0408263377012865,47.72736254814261,23.489591370497223,-0.41595445621838933,11.517815452535958,26.721496001848628,7.933450051546758,-1.68690662000538,48.27943107343861,25.411861149785903,2.4554711942945873,18.068313596582932,30.460399489979007,15.424475347035155,1.690385399899419,12.193154258487407,16.953557367962045,0.30015272080203487,9.069702803950557,45.96917348789804,35.503208010631504,13.759183075324458
2010-01-24,14.084189657086327,8.298677540612996,23.86467787602543,9.34823135396876,-2.722587491496346,16.369363957384962,20.96512913426767,29.76668981589415,38.40808933844368,-1.0271325613363005,47.13471322326941,23.033764780250202,-1.4614451335206735,10.098431773734607,26.881114652586714,8.796282412266288,-4.712932680294976,46.166326605924326,24.702890910655167,1.7626801344150806,17.13687937316464,26.136799950217345,15.138638724222847,1.4584842035153014,11.576841939333935,15.977552136436508,-8.052264447644255,14.50657093166407,45.31251447476594,35.5977282262862,13.067038333838063
