date,new_cases,new_cases_smoothed,total_cases,new_deaths,new_deaths_smoothed,total_deaths,hosp_patients,icu_patients,stringency_index
2020-12-20,77433.0,11061.86,1388598.0,5157.0,736.71,138115.0,,,71.76
2020-12-21,0.0,11061.86,1388598.0,0.0,736.71,138115.0,,,71.76
2020-12-22,0.0,11061.86,1388598.0,0.0,736.71,138115.0,,,71.76
2020-12-23,0.0,11061.86,1388598.0,0.0,736.71,138115.0,,,71.76
2020-12-24,0.0,11061.86,1388598.0,0.0,736.71,138115.0,,,71.76
2020-12-25,0.0,11061.86,1388598.0,0.0,736.71,138115.0,,,71.76
2020-12-26,0.0,11061.86,1388598.0,0.0,736.71,138115.0,,,71.76
2020-12-27,64816.0,9259.43,1453414.0,5775.0,825.0,143890.0,,,71.76
2020-12-28,0.0,9259.43,1453414.0,0.0,825.0,143890.0,,,71.76
2020-12-29,0.0,9259.43,1453414.0,0.0,825.0,143890.0,,,71.76
2020-12-30,0.0,9259.43,1453414.0,0.0,825.0,143890.0,,,71.76
2020-12-31,0.0,9259.43,1453414.0,0.0,825.0,143890.0,,,71.76
2021-01-01,0.0,9259.43,1453414.0,0.0,825.0,143890.0,,,71.76
2021-01-02,0.0,9259.43,1453414.0,0.0,825.0,143890.0,,,71.76
2021-01-03,72877.0,10411.0,1526291.0,6552.0,936.0,150442.0,,,71.76
2021-01-04,0.0,10411.0,1526291.0,0.0,936.0,150442.0,,,71.76
2021-01-05,0.0,10411.0,1526291.0,0.0,936.0,150442.0,,,71.76
2021-01-06,0.0,10411.0,1526291.0,0.0,936.0,150442.0,,,71.76
2021-01-07,0.0,10411.0,1526291.0,0.0,936.0,150442.0,,,71.76
2021-01-08,0.0,10411.0,1526291.0,0.0,936.0,150442.0,,,71.76
2021-01-09,0.0,10411.0,1526291.0,0.0,936.0,150442.0,,,71.76
2021-01-10,105375.0,15053.57,1631666.0,7632.0,1090.29,158074.0,,,71.76
2021-01-11,0.0,15053.57,1631666.0,0.0,1090.29,158074.0,,,71.76
2021-01-12,0.0,15053.57,1631666.0,0.0,1090.29,158074.0,,,71.76
2021-01-13,0.0,15053.57,1631666.0,0.0,1090.29,158074.0,,,71.76
2021-01-14,0.0,15053.57,1631666.0,0.0,1090.29,158074.0,,,71.76
2021-01-15,0.0,15053.57,1631666.0,0.0,1090.29,158074.0,,,71.76
2021-01-16,0.0,15053.57,1631666.0,0.0,1090.29,158074.0,,,71.76
2021-01-17,110588.0,15798.29,1742254.0,8745.0,1249.29,166819.0,,,71.76
2021-01-18,0.0,15798.29,1742254.0,0.0,1249.29,166819.0,,,71.76
2021-01-19,0.0,15798.29,1742254.0,0.0,1249.29,166819.0,,,71.76
2021-01-20,0.0,15798.29,1742254.0,0.0,1249.29,166819.0,,,71.76
2021-01-21,0.0,15798.29,1742254.0,0.0,1249.29,166819.0,,,71.76
2021-01-22,0.0,15798.29,1742254.0,0.0,1249.29,166819.0,,,71.76
2021-01-23,0.0,15798.29,1742254.0,0.0,1249.29,166819.0,,,71.76
2021-01-24,104374.0,14910.57,1846628.0,9877.0,1411.0,176696.0,,,71.76
2021-01-25,0.0,14910.57,1846628.0,0.0,1411.0,176696.0,,,71.76
2021-01-26,0.0,14910.57,1846628.0,0.0,1411.0,176696.0,,,71.76
2021-01-27,0.0,14910.57,1846628.0,0.0,1411.0,176696.0,,,71.76
2021-01-28,0.0,14910.57,1846628.0,0.0,1411.0,176696.0,,,71.76
2021-01-29,0.0,14910.57,1846628.0,0.0,1411.0,176696.0,,,71.76
2021-01-30,0.0,14910.57,1846628.0,0.0,1411.0,176696.0,,,71.76
2021-01-31,90123.0,12874.71,1936751.0,9495.0,1356.43,186191.0,,,71.76
2021-02-01,0.0,12874.71,1936751.0,0.0,1356.43,186191.0,,,71.76
2021-02-02,0.0,12874.71,1936751.0,0.0,1356.43,186191.0,,,71.76
2021-02-03,0.0,12874.71,1936751.0,0.0,1356.43,186191.0,,,71.76
2021-02-04,0.0,12874.71,1936751.0,0.0,1356.43,186191.0,,,71.76
2021-02-05,0.0,12874.71,1936751.0,0.0,1356.43,186191.0,,,71.76
2021-02-06,0.0,12874.71,1936751.0,0.0,1356.43,186191.0,,,71.76
2021-02-07,61598.0,8799.71,1998349.0,8292.0,1184.57,194483.0,,,71.76
2021-02-08,0.0,8799.71,1998349.0,0.0,1184.57,194483.0,,,71.76
2021-02-09,0.0,8799.71,1998349.0,0.0,1184.57,194483.0,,,68.98
2021-02-10,0.0,8799.71,1998349.0,0.0,1184.57,194483.0,,,68.98
2021-02-11,0.0,8799.71,1998349.0,0.0,1184.57,194483.0,,,68.98
2021-02-12,0.0,8799.71,1998349.0,0.0,1184.57,194483.0,,,68.98
2021-02-13,0.0,8799.71,1998349.0,0.0,1184.57,194483.0,,,68.98
2021-02-14,53192.0,7598.86,2051541.0,6731.0,961.57,201214.0,,,68.98
2021-02-15,0.0,7598.86,2051541.0,0.0,961.57,201214.0,,,64.35
2021-02-16,0.0,7598.86,2051541.0,0.0,961.57,201214.0,,,64.35
2021-02-17,0.0,7598.86,2051541.0,0.0,961.57,201214.0,,,64.35
2021-02-18,0.0,7598.86,2051541.0,0.0,961.57,201214.0,,,64.35
2021-02-19,0.0,7598.86,2051541.0,0.0,961.57,201214.0,,,64.35
2021-02-20,0.0,7598.86,2051541.0,0.0,961.57,201214.0,,,64.35
2021-02-21,43136.0,6162.29,2094677.0,5321.0,760.14,206535.0,,,64.35
2021-02-22,0.0,6162.29,2094677.0,0.0,760.14,206535.0,,,64.35
2021-02-23,0.0,6162.29,2094677.0,0.0,760.14,206535.0,,,60.65
2021-02-24,0.0,6162.29,2094677.0,0.0,760.14,206535.0,,,60.65
2021-02-25,0.0,6162.29,2094677.0,0.0,760.14,206535.0,,,60.65
2021-02-26,0.0,6162.29,2094677.0,0.0,760.14,206535.0,,,60.65
2021-02-27,0.0,6162.29,2094677.0,0.0,760.14,206535.0,,,60.65
2021-02-28,42204.0,6029.14,2136881.0,4449.0,635.57,210984.0,,,60.65
2021-03-01,0.0,6029.14,2136881.0,0.0,635.57,210984.0,,,60.65
2021-03-02,0.0,6029.14,2136881.0,0.0,635.57,210984.0,,,47.22
2021-03-03,0.0,6029.14,2136881.0,0.0,635.57,210984.0,,,47.22
2021-03-04,0.0,6029.14,2136881.0,0.0,635.57,210984.0,,,47.22
2021-03-05,0.0,6029.14,2136881.0,0.0,635.57,210984.0,,,47.22
2021-03-06,0.0,6029.14,2136881.0,0.0,635.57,210984.0,,,47.22
2021-03-07,40192.0,5741.71,2177073.0,3889.0,555.57,214873.0,,,47.22
2021-03-08,0.0,5741.71,2177073.0,0.0,555.57,214873.0,,,47.22
2021-03-09,0.0,5741.71,2177073.0,0.0,555.57,214873.0,,,47.22
2021-03-10,0.0,5741.71,2177073.0,0.0,555.57,214873.0,,,47.22
2021-03-11,0.0,5741.71,2177073.0,0.0,555.57,214873.0,,,47.22
2021-03-12,0.0,5741.71,2177073.0,0.0,555.57,214873.0,,,47.22
2021-03-13,0.0,5741.71,2177073.0,0.0,555.57,214873.0,,,47.22
2021-03-14,34305.0,4900.71,2211378.0,3411.0,487.29,218284.0,,,47.22
2021-03-15,0.0,4900.71,2211378.0,0.0,487.29,218284.0,,,47.22
2021-03-16,0.0,4900.71,2211378.0,0.0,487.29,218284.0,,,47.22
2021-03-17,0.0,4900.71,2211378.0,0.0,487.29,218284.0,,,47.22
2021-03-18,0.0,4900.71,2211378.0,0.0,487.29,218284.0,,,47.22
2021-03-19,0.0,4900.71,2211378.0,0.0,487.29,218284.0,,,47.22
2021-03-20,0.0,4900.71,2211378.0,0.0,487.29,218284.0,,,47.22
2021-03-21,28302.0,4043.14,2239680.0,2881.0,411.57,221165.0,,,47.22
2021-03-22,0.0,4043.14,2239680.0,0.0,411.57,221165.0,,,47.22
2021-03-23,0.0,4043.14,2239680.0,0.0,411.57,221165.0,,,47.22
2021-03-24,0.0,4043.14,2239680.0,0.0,411.57,221165.0,,,47.22
2021-03-25,0.0,4043.14,2239680.0,0.0,411.57,221165.0,,,47.22
2021-03-26,0.0,4043.14,2239680.0,0.0,411.57,221165.0,,,47.22
2021-03-27,0.0,4043.14,2239680.0,0.0,411.57,221165.0,,,47.22
2021-03-28,28664.0,4094.86,2268344.0,2442.0,348.86,223607.0,,,47.22
2021-03-29,0.0,4094.86,2268344.0,0.0,348.86,223607.0,,,47.22
2021-03-30,0.0,4094.86,2268344.0,0.0,348.86,223607.0,,,47.22
2021-03-31,0.0,4094.86,2268344.0,0.0,348.86,223607.0,,,47.22
2021-04-01,0.0,4094.86,2268344.0,0.0,348.86,223607.0,,,47.22
2021-04-02,0.0,4094.86,2268344.0,0.0,348.86,223607.0,,,47.22
2021-04-03,0.0,4094.86,2268344.0,0.0,348.86,223607.0,,,47.22
2021-04-04,21218.0,3031.14,2289562.0,2273.0,324.71,225880.0,,,47.22
2021-04-05,0.0,3031.14,2289562.0,0.0,324.71,225880.0,,,47.22
2021-04-06,0.0,3031.14,2289562.0,0.0,324.71,225880.0,,,47.22
2021-04-07,0.0,3031.14,2289562.0,0.0,324.71,225880.0,,,47.22
2021-04-08,0.0,3031.14,2289562.0,0.0,324.71,225880.0,,,47.22
2021-04-09,0.0,3031.14,2289562.0,0.0,324.71,225880.0,,,47.22
2021-04-10,0.0,3031.14,2289562.0,0.0,324.71,225880.0,,,47.22
2021-04-11,26011.0,3715.86,2315573.0,2060.0,294.29,227940.0,,,47.22
2021-04-12,0.0,3715.86,2315573.0,0.0,294.29,227940.0,,,44.44
2021-04-13,0.0,3715.86,2315573.0,0.0,294.29,227940.0,,,44.44
2021-04-14,0.0,3715.86,2315573.0,0.0,294.29,227940.0,,,44.44
2021-04-15,0.0,3715.86,2315573.0,0.0,294.29,227940.0,,,44.44
2021-04-16,0.0,3715.86,2315573.0,0.0,294.29,227940.0,,,44.44
2021-04-17,0.0,3715.86,2315573.0,0.0,294.29,227940.0,,,44.44
2021-04-18,23767.0,3395.29,2339340.0,1923.0,274.71,229863.0,,,44.44
2021-04-19,0.0,3395.29,2339340.0,0.0,274.71,229863.0,,,44.44
2021-04-20,0.0,3395.29,2339340.0,0.0,274.71,229863.0,,,44.44
2021-04-21,0.0,3395.29,2339340.0,0.0,274.71,229863.0,,,44.44
2021-04-22,0.0,3395.29,2339340.0,0.0,274.71,229863.0,,,44.44
2021-04-23,0.0,3395.29,2339340.0,0.0,274.71,229863.0,,,44.44
2021-04-24,0.0,3395.29,2339340.0,0.0,274.71,229863.0,,,44.44
2021-04-25,20925.0,2989.29,2360265.0,1611.0,230.14,231474.0,,,44.44
2021-04-26,0.0,2989.29,2360265.0,0.0,230.14,231474.0,,,44.44
2021-04-27,0.0,2989.29,2360265.0,0.0,230.14,231474.0,,,44.44
2021-04-28,0.0,2989.29,2360265.0,0.0,230.14,231474.0,,,44.44
2021-04-29,0.0,2989.29,2360265.0,0.0,230.14,231474.0,,,44.44
2021-04-30,0.0,2989.29,2360265.0,0.0,230.14,231474.0,,,44.44
2021-05-01,0.0,2989.29,2360265.0,0.0,230.14,231474.0,,,44.44
2021-05-02,19142.0,2734.57,2379407.0,1400.0,200.0,232874.0,,,44.44
2021-05-03,0.0,2734.57,2379407.0,0.0,200.0,232874.0,,,44.44
2021-05-04,0.0,2734.57,2379407.0,0.0,200.0,232874.0,,,44.44
2021-05-05,0.0,2734.57,2379407.0,0.0,200.0,232874.0,,,44.44
2021-05-06,0.0,2734.57,2379407.0,0.0,200.0,232874.0,,,44.44
2021-05-07,0.0,2734.57,2379407.0,0.0,200.0,232874.0,,,44.44
2021-05-08,0.0,2734.57,2379407.0,0.0,200.0,232874.0,,,44.44
2021-05-09,16175.0,2310.71,2395582.0,1164.0,166.29,234038.0,,,44.44
2021-05-10,0.0,2310.71,2395582.0,0.0,166.29,234038.0,,,44.44
2021-05-11,0.0,2310.71,2395582.0,0.0,166.29,234038.0,,,44.44
2021-05-12,0.0,2310.71,2395582.0,0.0,166.29,234038.0,,,44.44
2021-05-13,0.0,2310.71,2395582.0,0.0,166.29,234038.0,,,44.44
2021-05-14,0.0,2310.71,2395582.0,0.0,166.29,234038.0,,,44.44
2021-05-15,0.0,2310.71,2395582.0,0.0,166.29,234038.0,,,44.44
2021-05-16,14482.0,2068.86,2410064.0,963.0,137.57,235001.0,,,44.44
2021-05-17,0.0,2068.86,2410064.0,0.0,137.57,235001.0,,,44.44
2021-05-18,0.0,2068.86,2410064.0,0.0,137.57,235001.0,,,44.44
2021-05-19,0.0,2068.86,2410064.0,0.0,137.57,235001.0,,,44.44
2021-05-20,0.0,2068.86,2410064.0,0.0,137.57,235001.0,,,44.44
2021-05-21,0.0,2068.86,2410064.0,0.0,137.57,235001.0,,,44.44
2021-05-22,0.0,2068.86,2410064.0,0.0,137.57,235001.0,,,44.44
2021-05-23,14750.0,2107.14,2424814.0,827.0,118.14,235828.0,,,44.44
2021-05-24,0.0,2107.14,2424814.0,0.0,118.14,235828.0,,,44.44
2021-05-25,0.0,2107.14,2424814.0,0.0,118.14,235828.0,,,44.44
2021-05-26,0.0,2107.14,2424814.0,0.0,118.14,235828.0,,,44.44
2021-05-27,0.0,2107.14,2424814.0,0.0,118.14,235828.0,,,44.44
2021-05-28,0.0,2107.14,2424814.0,0.0,118.14,235828.0,,,44.44
2021-05-29,0.0,2107.14,2424814.0,0.0,118.14,235828.0,,,44.44
2021-05-30,15313.0,2187.57,2440127.0,746.0,106.57,236574.0,,,44.44
2021-05-31,0.0,2187.57,2440127.0,0.0,106.57,236574.0,,,44.44
2021-06-01,0.0,2187.57,2440127.0,0.0,106.57,236574.0,,,44.44
2021-06-02,0.0,2187.57,2440127.0,0.0,106.57,236574.0,,,44.44
2021-06-03,0.0,2187.57,2440127.0,0.0,106.57,236574.0,,,44.44
2021-06-04,0.0,2187.57,2440127.0,0.0,106.57,236574.0,,,44.44
2021-06-05,0.0,2187.57,2440127.0,0.0,106.57,236574.0,,,44.44
2021-06-06,16193.0,2313.29,2456320.0,654.0,93.43,237228.0,,,44.44
2021-06-07,0.0,2313.29,2456320.0,0.0,93.43,237228.0,,,44.44
2021-06-08,0.0,2313.29,2456320.0,0.0,93.43,237228.0,,,44.44
2021-06-09,0.0,2313.29,2456320.0,0.0,93.43,237228.0,,,44.44
2021-06-10,0.0,2313.29,2456320.0,0.0,93.43,237228.0,,,44.44
2021-06-11,0.0,2313.29,2456320.0,0.0,93.43,237228.0,,,44.44
2021-06-12,0.0,2313.29,2456320.0,0.0,93.43,237228.0,,,44.44
2021-06-13,19451.0,2778.71,2475771.0,708.0,101.14,237936.0,,,44.44
2021-06-14,0.0,2778.71,2475771.0,0.0,101.14,237936.0,,,44.44
2021-06-15,0.0,2778.71,2475771.0,0.0,101.14,237936.0,,,44.44
2021-06-16,0.0,2778.71,2475771.0,0.0,101.14,237936.0,,,44.44
2021-06-17,0.0,2778.71,2475771.0,0.0,101.14,237936.0,,,44.44
2021-06-18,0.0,2778.71,2475771.0,0.0,101.14,237936.0,,,44.44
2021-06-19,0.0,2778.71,2475771.0,0.0,101.14,237936.0,,,44.44
2021-06-20,22779.0,3254.14,2498550.0,686.0,98.0,238622.0,,,44.44
2021-06-21,0.0,3254.14,2498550.0,0.0,98.0,238622.0,,,44.44
2021-06-22,0.0,3254.14,2498550.0,0.0,98.0,238622.0,,,44.44
2021-06-23,0.0,3254.14,2498550.0,0.0,98.0,238622.0,,,44.44
2021-06-24,0.0,3254.14,2498550.0,0.0,98.0,238622.0,,,44.44
2021-06-25,0.0,3254.14,2498550.0,0.0,98.0,238622.0,,,44.44
2021-06-26,0.0,3254.14,2498550.0,0.0,98.0,238622.0,,,44.44
2021-06-27,29738.0,4248.29,2528288.0,769.0,109.86,239391.0,,,44.44
2021-06-28,0.0,4248.29,2528288.0,0.0,109.86,239391.0,,,44.44
2021-06-29,0.0,4248.29,2528288.0,0.0,109.86,239391.0,,,44.44
2021-06-30,0.0,4248.29,2528288.0,0.0,109.86,239391.0,,,44.44
2021-07-01,0.0,4248.29,2528288.0,0.0,109.86,239391.0,,,44.44
2021-07-02,0.0,4248.29,2528288.0,0.0,109.86,239391.0,,,44.44
2021-07-03,0.0,4248.29,2528288.0,0.0,109.86,239391.0,,,44.44
2021-07-04,37423.0,5346.14,2565711.0,931.0,133.0,240322.0,,,44.44
2021-07-05,0.0,5346.14,2565711.0,0.0,133.0,240322.0,,,44.44
2021-07-06,0.0,5346.14,2565711.0,0.0,133.0,240322.0,,,44.44
2021-07-07,0.0,5346.14,2565711.0,0.0,133.0,240322.0,,,44.44
2021-07-08,0.0,5346.14,2565711.0,0.0,133.0,240322.0,,,44.44
2021-07-09,0.0,5346.14,2565711.0,0.0,133.0,240322.0,,,44.44
2021-07-10,0.0,5346.14,2565711.0,0.0,133.0,240322.0,,,44.44
2021-07-11,55106.0,7872.29,2620817.0,1114.0,159.14,241436.0,,,44.44
2021-07-12,0.0,7872.29,2620817.0,0.0,159.14,241436.0,,,44.44
2021-07-13,0.0,7872.29,2620817.0,0.0,159.14,241436.0,,,44.44
2021-07-14,0.0,7872.29,2620817.0,0.0,159.14,241436.0,,,44.44
2021-07-15,0.0,7872.29,2620817.0,0.0,159.14,241436.0,,,44.44
2021-07-16,0.0,7872.29,2620817.0,0.0,159.14,241436.0,,,44.44
2021-07-17,0.0,7872.29,2620817.0,0.0,159.14,241436.0,,,44.44
2021-07-18,78515.0,11216.43,2699332.0,1460.0,208.57,242896.0,,,44.44
2021-07-19,0.0,11216.43,2699332.0,0.0,208.57,242896.0,,,44.44
2021-07-20,0.0,11216.43,2699332.0,0.0,208.57,242896.0,,,44.44
2021-07-21,0.0,11216.43,2699332.0,0.0,208.57,242896.0,,,44.44
2021-07-22,0.0,11216.43,2699332.0,0.0,208.57,242896.0,,,44.44
2021-07-23,0.0,11216.43,2699332.0,0.0,208.57,242896.0,,,44.44
2021-07-24,0.0,11216.43,2699332.0,0.0,208.57,242896.0,,,44.44
2021-07-25,102995.0,14713.57,2802327.0,2197.0,313.86,245093.0,,,44.44
2021-07-26,0.0,14713.57,2802327.0,0.0,313.86,245093.0,,,67.13
2021-07-27,0.0,14713.57,2802327.0,0.0,313.86,245093.0,,,67.13
2021-07-28,0.0,14713.57,2802327.0,0.0,313.86,245093.0,,,67.13
2021-07-29,0.0,14713.57,2802327.0,0.0,313.86,245093.0,,,67.13
2021-07-30,0.0,14713.57,2802327.0,0.0,313.86,245093.0,,,67.13
2021-07-31,0.0,14713.57,2802327.0,0.0,313.86,245093.0,,,67.13
2021-08-01,122311.0,17473.0,2924638.0,3135.0,447.86,248228.0,,,67.13
2021-08-02,0.0,17473.0,2924638.0,0.0,447.86,248228.0,,,67.13
2021-08-03,0.0,17473.0,2924638.0,0.0,447.86,248228.0,,,67.13
2021-08-04,0.0,17473.0,2924638.0,0.0,447.86,248228.0,,,67.13
2021-08-05,0.0,17473.0,2924638.0,0.0,447.86,248228.0,,,67.13
2021-08-06,0.0,17473.0,2924638.0,0.0,447.86,248228.0,,,67.13
2021-08-07,0.0,17473.0,2924638.0,0.0,447.86,248228.0,,,67.13
2021-08-08,128282.0,18326.0,3052920.0,4191.0,598.71,252419.0,,,67.13
2021-08-09,0.0,18326.0,3052920.0,0.0,598.71,252419.0,,,67.13
2021-08-10,0.0,18326.0,3052920.0,0.0,598.71,252419.0,,,67.13
2021-08-11,0.0,18326.0,3052920.0,0.0,598.71,252419.0,,,67.13
2021-08-12,0.0,18326.0,3052920.0,0.0,598.71,252419.0,,,67.13
2021-08-13,0.0,18326.0,3052920.0,0.0,598.71,252419.0,,,67.13
2021-08-14,0.0,18326.0,3052920.0,0.0,598.71,252419.0,,,67.13
2021-08-15,135141.0,19305.86,3188061.0,4909.0,701.29,257328.0,,,67.13
2021-08-16,0.0,19305.86,3188061.0,0.0,701.29,257328.0,,,67.13
2021-08-17,0.0,19305.86,3188061.0,0.0,701.29,257328.0,,,67.13
2021-08-18,0.0,19305.86,3188061.0,0.0,701.29,257328.0,,,67.13
2021-08-19,0.0,19305.86,3188061.0,0.0,701.29,257328.0,,,67.13
2021-08-20,0.0,19305.86,3188061.0,0.0,701.29,257328.0,,,67.13
2021-08-21,0.0,19305.86,3188061.0,0.0,701.29,257328.0,,,67.13
2021-08-22,120883.0,17269.0,3308944.0,5528.0,789.71,262856.0,,,67.13
2021-08-23,0.0,17269.0,3308944.0,0.0,789.71,262856.0,,,67.13
2021-08-24,0.0,17269.0,3308944.0,0.0,789.71,262856.0,,,67.13
2021-08-25,0.0,17269.0,3308944.0,0.0,789.71,262856.0,,,67.13
2021-08-26,0.0,17269.0,3308944.0,0.0,789.71,262856.0,,,67.13
2021-08-27,0.0,17269.0,3308944.0,0.0,789.71,262856.0,,,67.13
2021-08-28,0.0,17269.0,3308944.0,0.0,789.71,262856.0,,,67.13
2021-08-29,103015.0,14716.43,3411959.0,5539.0,791.29,268395.0,,,67.13
2021-08-30,0.0,14716.43,3411959.0,0.0,791.29,268395.0,,,61.57
2021-08-31,0.0,14716.43,3411959.0,0.0,791.29,268395.0,,,61.57
2021-09-01,0.0,14716.43,3411959.0,0.0,791.29,268395.0,,,61.57
2021-09-02,0.0,14716.43,3411959.0,0.0,791.29,268395.0,,,61.57
2021-09-03,0.0,14716.43,3411959.0,0.0,791.29,268395.0,,,61.57
2021-09-04,0.0,14716.43,3411959.0,0.0,791.29,268395.0,,,61.57
2021-09-05,87342.0,12477.43,3499301.0,5103.0,729.0,273498.0,,,61.57
2021-09-06,0.0,12477.43,3499301.0,0.0,729.0,273498.0,,,38.89
2021-09-07,0.0,12477.43,3499301.0,0.0,729.0,273498.0,,,38.89
2021-09-08,0.0,12477.43,3499301.0,0.0,729.0,273498.0,,,38.89
2021-09-09,0.0,12477.43,3499301.0,0.0,729.0,273498.0,,,38.89
2021-09-10,0.0,12477.43,3499301.0,0.0,729.0,273498.0,,,38.89
2021-09-11,0.0,12477.43,3499301.0,0.0,729.0,273498.0,,,38.89
2021-09-12,76284.0,10897.71,3575585.0,4561.0,651.57,278059.0,,,38.89
2021-09-13,0.0,10897.71,3575585.0,0.0,651.57,278059.0,,,38.89
2021-09-14,0.0,10897.71,3575585.0,0.0,651.57,278059.0,,,38.89
2021-09-15,0.0,10897.71,3575585.0,0.0,651.57,278059.0,,,38.89
2021-09-16,0.0,10897.71,3575585.0,0.0,651.57,278059.0,,,38.89
2021-09-17,0.0,10897.71,3575585.0,0.0,651.57,278059.0,,,38.89
2021-09-18,0.0,10897.71,3575585.0,0.0,651.57,278059.0,,,38.89
2021-09-19,57961.0,8280.14,3633546.0,3950.0,564.29,282009.0,,,38.89
2021-09-20,0.0,8280.14,3633546.0,0.0,564.29,282009.0,,,38.89
2021-09-21,0.0,8280.14,3633546.0,0.0,564.29,282009.0,,,38.89
2021-09-22,0.0,8280.14,3633546.0,0.0,564.29,282009.0,,,38.89
2021-09-23,0.0,8280.14,3633546.0,0.0,564.29,282009.0,,,38.89
2021-09-24,0.0,8280.14,3633546.0,0.0,564.29,282009.0,,,38.89
2021-09-25,0.0,8280.14,3633546.0,0.0,564.29,282009.0,,,38.89
2021-09-26,58868.0,8409.71,3692414.0,3416.0,488.0,285425.0,,,38.89
2021-09-27,0.0,8409.71,3692414.0,0.0,488.0,285425.0,,,38.89
2021-09-28,0.0,8409.71,3692414.0,0.0,488.0,285425.0,,,38.89
2021-09-29,0.0,8409.71,3692414.0,0.0,488.0,285425.0,,,38.89
2021-09-30,0.0,8409.71,3692414.0,0.0,488.0,285425.0,,,38.89
2021-10-01,0.0,8409.71,3692414.0,0.0,488.0,285425.0,,,38.89
2021-10-02,0.0,8409.71,3692414.0,0.0,488.0,285425.0,,,38.89
2021-10-03,44758.0,6394.0,3737172.0,2863.0,409.0,288288.0,,,38.89
2021-10-04,0.0,6394.0,3737172.0,0.0,409.0,288288.0,,,38.89
2021-10-05,0.0,6394.0,3737172.0,0.0,409.0,288288.0,,,38.89
2021-10-06,0.0,6394.0,3737172.0,0.0,409.0,288288.0,,,38.89
2021-10-07,0.0,6394.0,3737172.0,0.0,409.0,288288.0,,,38.89
2021-10-08,0.0,6394.0,3737172.0,0.0,409.0,288288.0,,,38.89
2021-10-09,0.0,6394.0,3737172.0,0.0,409.0,288288.0,,,38.89
2021-10-10,36194.0,5170.57,3773366.0,2389.0,341.29,290677.0,,,38.89
2021-10-11,0.0,5170.57,3773366.0,0.0,341.29,290677.0,,,38.89
2021-10-12,0.0,5170.57,3773366.0,0.0,341.29,290677.0,,,38.89
2021-10-13,0.0,5170.57,3773366.0,0.0,341.29,290677.0,,,38.89
2021-10-14,0.0,5170.57,3773366.0,0.0,341.29,290677.0,,,38.89
2021-10-15,0.0,5170.57,3773366.0,0.0,341.29,290677.0,,,38.89
2021-10-16,0.0,5170.57,3773366.0,0.0,341.29,290677.0,,,38.89
2021-10-17,31059.0,4437.0,3804425.0,2006.0,286.57,292683.0,,,38.89
2021-10-18,0.0,4437.0,3804425.0,0.0,286.57,292683.0,,,38.89
2021-10-19,0.0,4437.0,3804425.0,0.0,286.57,292683.0,,,38.89
2021-10-20,0.0,4437.0,3804425.0,0.0,286.57,292683.0,,,38.89
2021-10-21,0.0,4437.0,3804425.0,0.0,286.57,292683.0,,,38.89
2021-10-22,0.0,4437.0,3804425.0,0.0,286.57,292683.0,,,38.89
2021-10-23,0.0,4437.0,3804425.0,0.0,286.57,292683.0,,,38.89
2021-10-24,25762.0,3680.29,3830187.0,1633.0,233.29,294316.0,,,38.89
2021-10-25,0.0,3680.29,3830187.0,0.0,233.29,294316.0,,,38.89
2021-10-26,0.0,3680.29,3830187.0,0.0,233.29,294316.0,,,38.89
2021-10-27,0.0,3680.29,3830187.0,0.0,233.29,294316.0,,,38.89
2021-10-28,0.0,3680.29,3830187.0,0.0,233.29,294316.0,,,38.89
2021-10-29,0.0,3680.29,3830187.0,0.0,233.29,294316.0,,,38.89
2021-10-30,0.0,3680.29,3830187.0,0.0,233.29,294316.0,,,38.89
2021-10-31,23445.0,3349.29,3853632.0,1375.0,196.43,295691.0,,,38.89
2021-11-01,0.0,3349.29,3853632.0,0.0,196.43,295691.0,,,38.89
2021-11-02,0.0,3349.29,3853632.0,0.0,196.43,295691.0,,,38.89
2021-11-03,0.0,3349.29,3853632.0,0.0,196.43,295691.0,,,38.89
2021-11-04,0.0,3349.29,3853632.0,0.0,196.43,295691.0,,,38.89
2021-11-05,0.0,3349.29,3853632.0,0.0,196.43,295691.0,,,38.89
2021-11-06,0.0,3349.29,3853632.0,0.0,196.43,295691.0,,,38.89
2021-11-07,18907.0,2701.0,3872539.0,1159.0,165.57,296850.0,,,38.89
2021-11-08,0.0,2701.0,3872539.0,0.0,165.57,296850.0,,,38.89
2021-11-09,0.0,2701.0,3872539.0,0.0,165.57,296850.0,,,38.89
2021-11-10,0.0,2701.0,3872539.0,0.0,165.57,296850.0,,,38.89
2021-11-11,0.0,2701.0,3872539.0,0.0,165.57,296850.0,,,38.89
2021-11-12,0.0,2701.0,3872539.0,0.0,165.57,296850.0,,,38.89
2021-11-13,0.0,2701.0,3872539.0,0.0,165.57,296850.0,,,38.89
2021-11-14,20001.0,2857.29,3892540.0,1012.0,144.57,297862.0,,,38.89
2021-11-15,0.0,2857.29,3892540.0,0.0,144.57,297862.0,,,38.89
2021-11-16,0.0,2857.29,3892540.0,0.0,144.57,297862.0,,,38.89
2021-11-17,0.0,2857.29,3892540.0,0.0,144.57,297862.0,,,38.89
2021-11-18,0.0,2857.29,3892540.0,0.0,144.57,297862.0,,,38.89
2021-11-19,0.0,2857.29,3892540.0,0.0,144.57,297862.0,,,38.89
2021-11-20,0.0,2857.29,3892540.0,0.0,144.57,297862.0,,,38.89
